StockKeyLabel,ICES_Area
lin.27.346-91214,27.8.e.1
hom.27.2a3a4a5b6a7a-ce-k8,27.8.e.1
agn-nea,27.8.e.2
alf-comb,27.8.e.2
ane-bisc,27.8.e.2
arg-comb,27.8.e.2
arg-oth,27.8.e.2
bli-comb,27.8.e.2
bli-oth,27.8.e.2
bsh-nea,27.8.e.2
boc-nea,27.8.e.2
bsf-89,27.8.e.2
bsf-comb,27.8.e.2
bsk-nea,27.8.e.2
bss-comb,27.8.e.2
cyo-nea,27.8.e.2
czs-comb,27.8.e.2
dgs-nea,27.8.e.2
ele-nea,27.8.e.2
gag-nea,27.8.e.2
gfb-comb,27.8.e.2
gug-89a,27.8.e.2
gug-comb,27.8.e.2
guq-nea,27.8.e.2
hom-west,27.8.e.2
lin-comb,27.8.e.2
lin-oth,27.8.e.2
mac-nea,27.8.e.2
mut-comb,27.8.e.2
mut-west,27.8.e.2
ory-comb,27.8.e.2
ple-89a,27.8.e.2
pol-89a,27.8.e.2
por-nea,27.8.e.2
raj-89a,27.8.e.2
rjb-89a,27.8.e.2
rjc-bisc,27.8.e.2
rjm-bisc,27.8.e.2
rjn-bisc,27.8.e.2
rng-comb,27.8.e.2
rng-oth,27.8.e.2
sal-nea,27.8.e.2
sbr-678,27.8.e.2
sbr-comb,27.8.e.2
sck-nea,27.8.e.2
sma-nea,27.8.e.2
skx-89a,27.8.e.2
trk-nea,27.8.e.2
usk-oth,27.8.e.2
whb-comb,27.8.e.2
whg-89a,27.8.e.2
mur-west,27.8.e.2
whb-comb-alt,27.8.e.2
usk-comb,27.8.e.2
sho-89a,27.8.e.2
rja-nea,27.8.e.2
gur-comb,27.8.e.2
bsf-nea,27.8.e.2
qsc-nea,27.8.e.2
scx-nea,27.8.e.2
thr-nea,27.8.e.2
rsg-nea,27.8.e.2
rhg-nea,27.8.e.2
arg-rest,27.8.e.2
tsu-nea,27.8.e.2
agn.27.nea,27.8.e.2
alf.27.nea,27.8.e.2
ane.27.8,27.8.e.2
aru.27.6b7-1012,27.8.e.2
bli.27.nea,27.8.e.2
boc.27.6-8,27.8.e.2
bsf.27.nea,27.8.e.2
bsk.27.nea,27.8.e.2
cyo.27.nea,27.8.e.2
dgs.27.nea,27.8.e.2
gag.27.nea,27.8.e.2
gfb.27.nea,27.8.e.2
guq.27.nea,27.8.e.2
gur.27.3-8,27.8.e.2
hom.27.2a4a5b6a7a-ce-k8,27.8.e.2
lin.27.3a4a6-91214,27.8.e.2
mac.27.nea,27.8.e.2
mur.27.67a-ce-k89a,27.8.e.2
ory.27.nea,27.8.e.2
ple.27.89a,27.8.e.2
pol.27.89a,27.8.e.2
por.27.nea,27.8.e.2
raj.27.89a,27.8.e.2
rhg.27.nea,27.8.e.2
rja.27.nea,27.8.e.2
rjb.27.89a,27.8.e.2
rjc.27.8,27.8.e.2
rjm.27.8,27.8.e.2
rng.27.1245a8914ab,27.8.e.2
sbr.27.6-8,27.8.e.2
sck.27.nea,27.8.e.2
sho.27.89a,27.8.e.2
thr.27.nea,27.8.e.2
sdv.27.nea,27.8.e.2
tsu.27.nea,27.8.e.2
usk.27.3a45b6a7-912b,27.8.e.2
whb.27.1-91214,27.8.e.2
whg.27.89a,27.8.e.2
sqr.27.nea,27.8.e.2
pok.27.7-10,27.8.e.2
lin.27.346-91214,27.8.e.2
hom.27.2a3a4a5b6a7a-ce-k8,27.8.e.2
agn-nea,27.3.d.27
alf-comb,27.3.d.27
arg-comb,27.3.d.27
bli-comb,27.3.d.27
bll-2232,27.3.d.27
bsh-nea,27.3.d.27
bsf-comb,27.3.d.27
bsk-nea,27.3.d.27
bss-comb,27.3.d.27
cod-2532,27.3.d.27
cyo-nea,27.3.d.27
czs-comb,27.3.d.27
dab-2232,27.3.d.27
dgs-nea,27.3.d.27
ele-nea,27.3.d.27
fle-2232,27.3.d.27
gag-nea,27.3.d.27
gfb-comb,27.3.d.27
gug-comb,27.3.d.27
guq-nea,27.3.d.27
her-2532-gor,27.3.d.27
lin-comb,27.3.d.27
mac-nea,27.3.d.27
mut-comb,27.3.d.27
ory-comb,27.3.d.27
ple-2432,27.3.d.27
por-nea,27.3.d.27
rng-comb,27.3.d.27
sal-2431,27.3.d.27
sbr-comb,27.3.d.27
sck-nea,27.3.d.27
sma-nea,27.3.d.27
spr-2232,27.3.d.27
trk-nea,27.3.d.27
trt-bal,27.3.d.27
tur-2232,27.3.d.27
whb-comb,27.3.d.27
cod-2532-alt,27.3.d.27
her-2527,27.3.d.27
her-2532,27.3.d.27
whb-comb-alt,27.3.d.27
usk-comb,27.3.d.27
fle-2732,27.3.d.27
rja-nea,27.3.d.27
gur-comb,27.3.d.27
agn.27.nea,27.3.d.27
alf.27.nea,27.3.d.27
bll.27.22-32,27.3.d.27
bsk.27.nea,27.3.d.27
cod.27.24-32,27.3.d.27
cyo.27.nea,27.3.d.27
dab.27.22-32,27.3.d.27
dgs.27.nea,27.3.d.27
fle.27.2729-32,27.3.d.27
gag.27.nea,27.3.d.27
gfb.27.nea,27.3.d.27
guq.27.nea,27.3.d.27
gur.27.3-8,27.3.d.27
her.27.25-2932,27.3.d.27
mac.27.nea,27.3.d.27
ory.27.nea,27.3.d.27
ple.27.24-32,27.3.d.27
por.27.nea,27.3.d.27
rja.27.nea,27.3.d.27
sal.27.22-31,27.3.d.27
sck.27.nea,27.3.d.27
spr.27.22-32,27.3.d.27
sdv.27.nea,27.3.d.27
trs.27.22-32,27.3.d.27
tur.27.22-32,27.3.d.27
whb.27.1-91214,27.3.d.27
bwp.27.2729-32,27.3.d.27
agn-nea,27.7.b
alf-comb,27.7.b
ang-78ab,27.7.b
arg-comb,27.7.b
arg-oth,27.7.b
bli-5b67,27.7.b
bli-comb,27.7.b
bsh-nea,27.7.b
boc-nea,27.7.b
bsf-comb,27.7.b
bsf-nrtn,27.7.b
bsk-nea,27.7.b
bss-comb,27.7.b
cyo-nea,27.7.b
czs-comb,27.7.b
dgs-nea,27.7.b
ele-nea,27.7.b
gag-nea,27.7.b
gfb-comb,27.7.b
gug-celt,27.7.b
gug-comb,27.7.b
guq-nea,27.7.b
had-7b-k,27.7.b
her-irlw,27.7.b
hke-nrtn,27.7.b
hom-west,27.7.b
lin-comb,27.7.b
lin-oth,27.7.b
mac-nea,27.7.b
mgw-78,27.7.b
mut-comb,27.7.b
mut-west,27.7.b
nep-16,27.7.b
nep-17,27.7.b
ory-comb,27.7.b
ple-7b-c,27.7.b
pol-celt,27.7.b
por-nea,27.7.b
raj-celt,27.7.b
rjb-celt,27.7.b
rjf-celt,27.7.b
rji-celt,27.7.b
rjn-celt,27.7.b
rng-5b67,27.7.b
rng-comb,27.7.b
sal-nea,27.7.b
sar-78,27.7.b
sbr-678,27.7.b
sbr-comb,27.7.b
sck-nea,27.7.b
sma-nea,27.7.b
skx-67-d,27.7.b
sol-7b-c,27.7.b
spr-celt,27.7.b
syc-celt,27.7.b
trk-nea,27.7.b
usk-oth,27.7.b
whb-comb,27.7.b
whg-7e-k,27.7.b
bss-wosi,27.7.b
mur-west,27.7.b
anb-78ab,27.7.b
anp-78ab,27.7.b
whb-comb-alt,27.7.b
usk-comb,27.7.b
nep-7bcj,27.7.b
rjm-67bj,27.7.b
rju-7bj,27.7.b
sho-celt,27.7.b
syt-celt,27.7.b
rja-nea,27.7.b
gur-comb,27.7.b
bsf-nea,27.7.b
rjn-678abd,27.7.b
qsc-nea,27.7.b
scx-nea,27.7.b
rsg-nea,27.7.b
rhg-nea,27.7.b
her-67bc,27.7.b
arg-rest,27.7.b
tsu-nea,27.7.b
agn.27.nea,27.7.b
alf.27.nea,27.7.b
ank.27.78ab,27.7.b
mon.27.78ab,27.7.b
aru.27.6b7-1012,27.7.b
bli.27.5b67,27.7.b
boc.27.6-8,27.7.b
bsf.27.nea,27.7.b
bsk.27.nea,27.7.b
bss.27.6a7bj,27.7.b
cyo.27.nea,27.7.b
dgs.27.nea,27.7.b
gag.27.nea,27.7.b
gfb.27.nea,27.7.b
guq.27.nea,27.7.b
gur.27.3-8,27.7.b
had.27.7b-k,27.7.b
her.27.6a7bc,27.7.b
hke.27.3a46-8abd,27.7.b
hom.27.2a4a5b6a7a-ce-k8,27.7.b
lin.27.3a4a6-91214,27.7.b
mac.27.nea,27.7.b
meg.27.7b-k8abd,27.7.b
mur.27.67a-ce-k89a,27.7.b
nep.fu.16,27.7.b
nep.fu.17,27.7.b
ory.27.nea,27.7.b
ple.27.7bc,27.7.b
pol.27.67,27.7.b
por.27.nea,27.7.b
raj.27.67a-ce-h,27.7.b
rhg.27.nea,27.7.b
rja.27.nea,27.7.b
rjb.27.67a-ce-k,27.7.b
rjf.27.67,27.7.b
rji.27.67,27.7.b
rjm.27.67bj,27.7.b
rjn.27.678abd,27.7.b
rju.27.7bj,27.7.b
rng.27.5b6712b,27.7.b
pil.27.78abd,27.7.b
sbr.27.6-8,27.7.b
sck.27.nea,27.7.b
sho.27.67,27.7.b
sol.27.7bc,27.7.b
spr.27.67a-cf-k,27.7.b
syc.27.67a-ce-j,27.7.b
syt.27.67,27.7.b
sdv.27.nea,27.7.b
tsu.27.nea,27.7.b
usk.27.3a45b6a7-912b,27.7.b
whb.27.1-91214,27.7.b
whg.27.7b-ce-k,27.7.b
ldb.27.7b-k8abd,27.7.b
ctl.27.7a-c,27.7.b
sqz.27.7a-c,27.7.b
omz.27.7a-e,27.7.b
oct.27.7,27.7.b
pil.27.7,27.7.b
ank.27.78abd,27.7.b
mon.27.78abd,27.7.b
sqr.27.nea,27.7.b
pok.27.7-10,27.7.b
lin.27.346-91214,27.7.b
raj.27.67a-ce-k,27.7.b
her.27.6aS7bc,27.7.b
hom.27.2a3a4a5b6a7a-ce-k8,27.7.b
agn-nea,27.7.e
alf-comb,27.7.e
ang-78ab,27.7.e
arg-comb,27.7.e
arg-oth,27.7.e
bli-5b67,27.7.e
bli-comb,27.7.e
bll-nsea,27.7.e
bsh-nea,27.7.e
boc-nea,27.7.e
bsf-comb,27.7.e
bsf-nrtn,27.7.e
bsk-nea,27.7.e
bss-comb,27.7.e
cod-7e-k,27.7.e
cyo-nea,27.7.e
czs-comb,27.7.e
dgs-nea,27.7.e
ele-nea,27.7.e
gag-nea,27.7.e
gfb-comb,27.7.e
gug-celt,27.7.e
gug-comb,27.7.e
guq-nea,27.7.e
had-7b-k,27.7.e
hke-nrtn,27.7.e
hom-west,27.7.e
lin-comb,27.7.e
lin-oth,27.7.e
mac-nea,27.7.e
mgw-78,27.7.e
mut-comb,27.7.e
mut-west,27.7.e
ory-comb,27.7.e
ple-echw,27.7.e
pol-celt,27.7.e
por-nea,27.7.e
raj-celt,27.7.e
rjb-celt,27.7.e
rjc-347de,27.7.e
rjc-echw,27.7.e
rje-ech,27.7.e
rjf-celt,27.7.e
rjh-4c7de,27.7.e
rji-celt,27.7.e
rjn-celt,27.7.e
rju-ech,27.7.e
rng-5b67,27.7.e
rng-comb,27.7.e
sal-nea,27.7.e
sar-78,27.7.e
sbr-678,27.7.e
sbr-comb,27.7.e
sck-nea,27.7.e
sma-nea,27.7.e
skx-67-d,27.7.e
sol-echw,27.7.e
spr-ech,27.7.e
syc-celt,27.7.e
trk-nea,27.7.e
usk-oth,27.7.e
whb-comb,27.7.e
whg-7e-k,27.7.e
bss-47,27.7.e
mur-west,27.7.e
anb-78ab,27.7.e
anp-78ab,27.7.e
whb-comb-alt,27.7.e
usk-comb,27.7.e
rjm-7aeh,27.7.e
sho-celt,27.7.e
syt-celt,27.7.e
rjh-7e,27.7.e
rja-nea,27.7.e
gur-comb,27.7.e
bsf-nea,27.7.e
rjn-678abd,27.7.e
qsc-nea,27.7.e
scx-nea,27.7.e
rsg-nea,27.7.e
rhg-nea,27.7.e
arg-rest,27.7.e
tsu-nea,27.7.e
agn.27.nea,27.7.e
alf.27.nea,27.7.e
ank.27.78ab,27.7.e
mon.27.78ab,27.7.e
aru.27.6b7-1012,27.7.e
bli.27.5b67,27.7.e
bll.27.3a47de,27.7.e
boc.27.6-8,27.7.e
bsf.27.nea,27.7.e
bsk.27.nea,27.7.e
bss.27.4bc7ad-h,27.7.e
cod.27.7e-k,27.7.e
cyo.27.nea,27.7.e
dgs.27.nea,27.7.e
gag.27.nea,27.7.e
gfb.27.nea,27.7.e
guq.27.nea,27.7.e
gur.27.3-8,27.7.e
had.27.7b-k,27.7.e
hke.27.3a46-8abd,27.7.e
hom.27.2a4a5b6a7a-ce-k8,27.7.e
lin.27.3a4a6-91214,27.7.e
mac.27.nea,27.7.e
meg.27.7b-k8abd,27.7.e
mur.27.67a-ce-k89a,27.7.e
ory.27.nea,27.7.e
ple.27.7e,27.7.e
pol.27.67,27.7.e
por.27.nea,27.7.e
raj.27.67a-ce-h,27.7.e
rhg.27.nea,27.7.e
rja.27.nea,27.7.e
rjb.27.67a-ce-k,27.7.e
rjc.27.7e,27.7.e
rje.27.7de,27.7.e
rjf.27.67,27.7.e
rjh.27.7e,27.7.e
rji.27.67,27.7.e
rjm.27.7ae-h,27.7.e
rjn.27.678abd,27.7.e
rju.27.7de,27.7.e
rng.27.5b6712b,27.7.e
pil.27.78abd,27.7.e
sbr.27.6-8,27.7.e
sck.27.nea,27.7.e
sho.27.67,27.7.e
sol.27.7e,27.7.e
spr.27.7de,27.7.e
syc.27.67a-ce-j,27.7.e
syt.27.67,27.7.e
sdv.27.nea,27.7.e
tsu.27.nea,27.7.e
usk.27.3a45b6a7-912b,27.7.e
whb.27.1-91214,27.7.e
whg.27.7b-ce-k,27.7.e
ldb.27.7b-k8abd,27.7.e
ctl.27.7de,27.7.e
sqz.27.7de,27.7.e
omz.27.7a-e,27.7.e
oct.27.7,27.7.e
pil.27.7,27.7.e
ank.27.78abd,27.7.e
mon.27.78abd,27.7.e
sqr.27.nea,27.7.e
her-47de,27.7.e
pok.27.7-10,27.7.e
coe.27.3a47de,27.7.e
hal.27.3a47de,27.7.e
caa.27.3a47de,27.7.e
lin.27.346-91214,27.7.e
raj.27.67a-ce-k,27.7.e
hom.27.2a3a4a5b6a7a-ce-k8,27.7.e
agn-nea,27.12.b
alf-comb,27.12.b
arg-comb,27.12.b
arg-oth,27.12.b
bli-comb,27.12.b
bli-oth,27.12.b
bsh-nea,27.12.b
bsf-comb,27.12.b
bsf-nrtn,27.12.b
bsk-nea,27.12.b
bss-comb,27.12.b
cyo-nea,27.12.b
czs-comb,27.12.b
dgs-nea,27.12.b
ele-nea,27.12.b
gag-nea,27.12.b
gfb-comb,27.12.b
ghl-grn,27.12.b
gug-comb,27.12.b
guq-nea,27.12.b
lin-comb,27.12.b
lin-oth,27.12.b
mut-comb,27.12.b
ory-comb,27.12.b
por-nea,27.12.b
raj-mar,27.12.b
rng-5b67,27.12.b
rng-comb,27.12.b
sal-nea,27.12.b
sbr-comb,27.12.b
sck-nea,27.12.b
sma-nea,27.12.b
smn-dp,27.12.b
smn-sp,27.12.b
smr-5614,27.12.b
trk-nea,27.12.b
usk-oth,27.12.b
whb-comb,27.12.b
whb-comb-alt,27.12.b
usk-comb,27.12.b
rja-nea,27.12.b
bsf-nea,27.12.b
qsc-nea,27.12.b
scx-nea,27.12.b
thr-nea,27.12.b
rsg-nea,27.12.b
rhg-nea,27.12.b
arg-rest,27.12.b
tsu-nea,27.12.b
agn.27.nea,27.12.b
alf.27.nea,27.12.b
aru.27.6b7-1012,27.12.b
bli.27.nea,27.12.b
bsf.27.nea,27.12.b
bsk.27.nea,27.12.b
cyo.27.nea,27.12.b
dgs.27.nea,27.12.b
gag.27.nea,27.12.b
gfb.27.nea,27.12.b
ghl.27.561214,27.12.b
guq.27.nea,27.12.b
lin.27.3a4a6-91214,27.12.b
ory.27.nea,27.12.b
por.27.nea,27.12.b
raj.27.1012,27.12.b
rhg.27.nea,27.12.b
rja.27.nea,27.12.b
rng.27.5b6712b,27.12.b
sck.27.nea,27.12.b
reb.2127.dp,27.12.b
reb.2127.sp,27.12.b
reg.27.561214,27.12.b
thr.27.nea,27.12.b
sdv.27.nea,27.12.b
tsu.27.nea,27.12.b
usk.27.3a45b6a7-912b,27.12.b
whb.27.1-91214,27.12.b
lin.27.346-91214,27.12.b
